,AbilityAfterAnswer,Correct,ExerciseId,LearningObjectiveId,SubmitDateTime,UserId
463,539,0,157874,675,2018-04-21 15:41:37.905768,3086
464,973,1,262158,676,2018-04-21 15:41:37.905799,3061
465,228,0,127266,673,2018-04-21 15:41:37.905819,3090
466,717,0,196117,676,2018-04-21 15:41:37.905838,3048
467,129,1,236847,676,2018-04-21 15:41:37.905856,3091
468,655,0,235749,676,2018-04-21 15:41:37.905873,3034
469,231,0,259267,675,2018-04-21 15:41:37.905891,3030
470,105,1,215407,678,2018-04-21 15:41:37.905908,3074
471,523,0,115283,670,2018-04-21 15:41:37.905926,3094
472,909,0,294673,675,2018-04-21 15:41:37.905944,3007
473,631,1,199356,671,2018-04-21 15:41:37.905975,3019
474,369,1,222799,671,2018-04-21 15:41:37.905994,3013
475,492,1,199313,679,2018-04-21 15:41:37.906012,3071
476,583,0,135668,670,2018-04-21 15:41:37.906029,3013
477,972,1,185835,671,2018-04-21 15:41:37.906069,3069
478,848,0,169166,677,2018-04-21 15:41:37.906089,3064
479,464,0,271918,675,2018-04-21 15:41:37.906108,3009
480,663,0,124180,671,2018-04-21 15:41:37.906136,3063
481,427,0,163239,671,2018-04-21 15:41:37.906156,3013
482,845,1,119748,676,2018-04-21 15:41:37.906174,3054
483,464,0,112623,680,2018-04-21 15:41:37.906192,3091
484,354,0,265044,677,2018-04-21 15:41:37.906211,3009
485,114,0,123716,672,2018-04-21 15:41:37.906240,3083
486,755,0,263547,674,2018-04-21 15:41:37.906273,3056
487,411,1,242266,678,2018-04-21 15:41:37.906305,3003
488,159,0,230697,679,2018-04-21 15:41:37.906336,3000
489,562,0,107235,674,2018-04-21 15:41:37.906370,3067
490,719,0,173960,672,2018-04-21 15:41:37.906420,3049
491,456,1,190066,676,2018-04-21 15:41:37.906442,3024
492,962,1,295847,678,2018-04-21 15:41:37.906459,3022
493,272,1,202127,678,2018-04-21 15:41:37.906477,3091
494,358,0,217886,677,2018-04-21 15:41:37.906495,3092
495,647,1,235810,676,2018-04-21 15:41:37.906513,3009
496,816,1,142975,680,2018-04-21 15:41:37.906531,3041
497,745,0,169885,676,2018-04-21 15:41:37.906548,3078
498,394,0,169470,672,2018-04-21 15:41:37.906573,3004
499,857,1,217066,674,2018-04-21 15:41:37.906608,3069
500,639,1,267973,671,2018-04-21 15:41:37.906643,3064
501,739,1,150699,671,2018-04-21 15:41:37.906679,3062
502,817,1,147099,677,2018-04-21 15:41:37.906714,3096
503,403,1,269193,670,2018-04-21 15:41:37.906939,3019
504,983,0,283126,671,2018-04-21 15:41:37.907008,3035
505,346,0,298094,672,2018-04-21 15:41:37.907047,3028
506,131,1,105057,678,2018-04-21 15:41:37.907084,3047
507,350,1,212524,677,2018-04-21 15:41:37.907119,3003
508,737,1,284056,674,2018-04-21 15:41:37.907153,3033
509,115,0,170331,679,2018-04-21 15:41:37.907186,3051
510,143,1,114197,670,2018-04-21 15:41:37.907248,3074
511,657,0,199055,676,2018-04-21 15:41:37.907287,3034
512,248,0,193522,671,2018-04-21 15:41:37.907324,3005
513,428,0,110086,674,2018-04-21 15:41:37.907358,3049
514,546,0,259684,678,2018-04-21 15:41:37.907392,3064
515,289,1,213025,677,2018-04-21 15:41:37.907427,3038
516,767,1,205558,672,2018-04-21 15:41:37.907485,3077
517,346,0,206951,676,2018-04-21 15:41:37.907523,3040
518,652,1,180051,670,2018-04-21 15:41:37.907560,3041
519,216,0,206463,673,2018-04-21 15:41:37.907597,3022
520,866,0,110354,678,2018-04-21 15:41:37.907633,3078
521,356,0,291268,670,2018-04-21 15:41:37.907667,3054
522,966,1,271611,674,2018-04-21 15:41:37.907701,3093
523,286,1,271389,674,2018-04-21 15:41:37.907726,3015
524,916,0,198905,671,2018-04-21 15:41:37.907760,3088
525,323,0,259136,672,2018-04-21 15:41:37.907794,3029
526,229,1,200510,674,2018-04-21 15:41:37.907830,3001
527,969,0,148315,678,2018-04-21 15:41:37.907870,3096
528,948,0,231032,671,2018-04-21 15:41:37.907908,3012
529,154,1,270809,677,2018-04-21 15:41:37.908039,3076
530,655,0,150954,680,2018-04-21 15:41:37.908084,3100
531,669,1,178781,677,2018-04-21 15:41:37.908105,3099
532,735,0,233086,671,2018-04-21 15:41:37.908122,3096
533,449,1,276863,675,2018-04-21 15:41:37.908140,3026
534,969,1,213657,673,2018-04-21 15:41:37.908158,3008
535,738,1,239874,673,2018-04-21 15:41:37.908176,3100
536,476,0,259193,678,2018-04-21 15:41:37.908194,3059
537,548,1,100634,673,2018-04-21 15:41:37.908212,3099
538,316,1,281812,670,2018-04-21 15:41:37.908229,3005
539,476,0,222540,676,2018-04-21 15:41:37.908246,3095
540,472,1,121595,677,2018-04-21 15:41:37.908263,3086
541,863,0,245573,670,2018-04-21 15:41:37.908281,3089
542,754,1,239959,678,2018-04-21 15:41:37.908319,3077
543,640,0,204068,672,2018-04-21 15:41:37.908340,3021
544,349,0,139778,676,2018-04-21 15:41:37.908358,3036
545,666,1,279099,673,2018-04-21 15:41:37.908375,3011
546,389,0,168168,678,2018-04-21 15:41:37.908398,3095
547,686,0,245576,674,2018-04-21 15:41:37.908430,3047
548,776,0,122508,670,2018-04-21 15:41:37.908463,3007
549,333,0,116522,673,2018-04-21 15:41:37.908495,3099
550,262,1,285513,672,2018-04-21 15:41:37.908529,3005
551,877,0,142447,677,2018-04-21 15:41:37.908562,3065
552,625,0,174969,680,2018-04-21 15:41:37.908596,3061
553,328,0,248155,674,2018-04-21 15:41:37.908627,3012
554,287,1,271572,675,2018-04-21 15:41:37.908647,3028
555,916,0,121319,673,2018-04-21 15:41:37.908681,3046
556,934,1,175712,679,2018-04-21 15:41:37.908702,3019
557,140,0,142273,679,2018-04-21 15:41:37.908721,3045
558,173,1,166085,679,2018-04-21 15:41:37.908738,3039
559,747,1,107555,677,2018-04-21 15:41:37.908756,3005
560,319,0,196493,670,2018-04-21 15:41:37.908773,3008
561,222,0,187091,676,2018-04-21 15:41:37.908891,3067
562,967,1,140588,674,2018-04-21 15:41:37.908910,3093
563,749,0,260301,675,2018-04-21 15:41:37.908929,3076
564,680,1,171559,672,2018-04-21 15:41:37.908946,3059
565,514,1,112326,674,2018-04-21 15:41:37.908964,3003
566,855,1,227079,674,2018-04-21 15:41:37.908983,3030
567,264,1,223169,670,2018-04-21 15:41:37.909001,3006
568,753,1,140040,678,2018-04-21 15:41:37.909035,3093
569,235,0,137730,672,2018-04-21 15:41:37.909057,3009
570,814,0,137219,679,2018-04-21 15:41:37.909075,3076
571,680,1,299879,680,2018-04-21 15:41:37.909092,3065
572,127,0,171094,680,2018-04-21 15:41:37.909110,3011
573,588,0,239740,676,2018-04-21 15:41:37.909128,3053
574,622,1,139201,679,2018-04-21 15:41:37.909146,3027
575,370,1,237118,676,2018-04-21 15:41:37.909174,3024
576,265,0,185671,676,2018-04-21 15:41:37.909195,3049
577,947,0,111730,670,2018-04-21 15:41:37.909213,3081
578,929,0,279852,675,2018-04-21 15:41:37.909230,3070
579,539,0,264880,680,2018-04-21 15:41:37.909248,3056
580,376,1,277309,673,2018-04-21 15:41:37.909279,3070
581,863,1,283052,671,2018-04-21 15:41:37.909309,3079
582,182,0,278137,671,2018-04-21 15:41:37.909334,3060
583,151,1,117971,678,2018-04-21 15:41:37.909353,3081
584,114,1,181685,678,2018-04-21 15:41:37.909370,3056
585,181,0,150627,680,2018-04-21 15:41:37.909401,3026
586,873,1,255461,678,2018-04-21 15:41:37.909420,3095
587,883,1,245690,676,2018-04-21 15:41:37.909438,3075
588,301,1,207670,677,2018-04-21 15:41:37.909456,3085
589,142,1,170197,675,2018-04-21 15:41:37.909473,3024
590,781,0,283712,680,2018-04-21 15:41:37.909492,3074
591,381,0,209553,678,2018-04-21 15:41:37.909509,3032
592,612,1,287614,676,2018-04-21 15:41:37.909526,3003
593,812,1,134228,678,2018-04-21 15:41:37.909543,3085
594,711,0,288978,678,2018-04-21 15:41:37.909571,3038
595,654,1,186072,678,2018-04-21 15:41:37.909591,3015
596,363,1,127131,674,2018-04-21 15:41:37.909608,3033
597,940,1,142181,673,2018-04-21 15:41:37.909627,3056
598,581,1,177721,676,2018-04-21 15:41:37.909644,3045
599,277,0,115357,679,2018-04-21 15:41:37.909664,3069
600,124,1,136245,673,2018-04-21 15:41:37.909681,3008
601,579,1,155205,674,2018-04-21 15:41:37.909699,3096
602,792,0,144571,674,2018-04-21 15:41:37.909717,3000
603,372,0,139255,671,2018-04-21 15:41:37.909734,3004
604,350,0,211690,676,2018-04-21 15:41:37.909752,3035
605,729,1,284293,671,2018-04-21 15:41:37.909771,3018
606,113,1,217184,673,2018-04-21 15:41:37.909788,3006
607,348,0,123290,678,2018-04-21 15:41:37.909815,3055
608,955,0,228710,676,2018-04-21 15:41:37.909847,3024
609,843,0,235823,673,2018-04-21 15:41:37.909866,3078
610,514,0,172152,671,2018-04-21 15:41:37.909885,3034
611,383,0,142429,676,2018-04-21 15:41:37.909902,3075
612,836,1,148091,674,2018-04-21 15:41:37.909920,3073
613,955,0,223903,675,2018-04-21 15:41:37.909939,3083
614,630,0,107034,674,2018-04-21 15:41:37.909956,3058
615,390,1,193206,675,2018-04-21 15:41:37.909974,3026
616,726,0,206126,673,2018-04-21 15:41:37.909991,3019
617,932,0,152767,674,2018-04-21 15:41:37.910009,3070
618,357,1,159761,672,2018-04-21 15:41:37.910026,3057
619,640,0,173428,675,2018-04-21 15:41:37.910044,3062
620,730,1,289605,676,2018-04-21 15:41:37.910074,3027
621,266,0,239120,676,2018-04-21 15:41:37.910094,3070
622,885,1,281779,672,2018-04-21 15:41:37.910112,3002
623,640,0,201549,679,2018-04-21 15:41:37.910130,3098
624,759,1,137937,675,2018-04-21 15:41:37.910147,3031
625,365,0,277496,674,2018-04-21 15:41:37.910165,3026
626,113,1,118084,677,2018-04-21 15:41:37.910182,3064
627,478,0,128771,671,2018-04-21 15:41:37.910200,3100
628,734,0,261296,672,2018-04-21 15:41:37.910217,3018
629,382,0,232725,672,2018-04-21 15:41:37.910235,3006
630,800,0,224738,675,2018-04-21 15:41:37.910265,3088
631,549,1,157528,674,2018-04-21 15:41:37.910285,3003
632,529,0,131675,671,2018-04-21 15:41:37.910303,3094
633,943,1,100384,670,2018-04-21 15:41:37.910331,3028
634,926,1,218477,675,2018-04-21 15:41:37.910351,3006
635,740,1,177228,679,2018-04-21 15:41:37.910370,3070
636,881,0,109267,673,2018-04-21 15:41:37.910387,3093
637,653,0,146243,680,2018-04-21 15:41:37.910404,3040
638,689,1,100164,679,2018-04-21 15:41:37.910422,3076
639,428,1,265100,670,2018-04-21 15:41:37.910439,3057
640,681,0,193176,678,2018-04-21 15:41:37.910467,3002
641,630,0,295393,680,2018-04-21 15:41:37.910498,3050
642,984,1,124154,676,2018-04-21 15:41:37.910517,3048
643,137,1,267822,673,2018-04-21 15:41:37.910535,3047
644,329,0,242480,671,2018-04-21 15:41:37.910552,3016
645,890,1,152183,676,2018-04-21 15:41:37.910570,3010
646,549,0,190112,676,2018-04-21 15:41:37.910599,3046
647,863,1,297565,679,2018-04-21 15:41:37.910619,3006
648,929,0,136050,675,2018-04-21 15:41:37.910637,3003
649,232,0,224229,680,2018-04-21 15:41:37.910654,3083
650,842,1,218840,671,2018-04-21 15:41:37.910672,3009
651,316,0,212384,673,2018-04-21 15:41:37.910689,3066
652,783,0,196862,671,2018-04-21 15:41:37.910707,3030
653,283,1,132831,679,2018-04-21 15:41:37.910724,3058
654,971,0,288746,670,2018-04-21 15:41:37.910743,3080
655,308,1,254329,674,2018-04-21 15:41:37.910761,3002
656,588,1,120500,673,2018-04-21 15:41:37.910779,3076
657,900,1,175290,675,2018-04-21 15:41:37.910796,3099
658,591,0,128814,673,2018-04-21 15:41:37.910813,3006
659,623,1,266084,674,2018-04-21 15:41:37.910842,3093
660,861,1,199617,677,2018-04-21 15:41:37.910863,3051
661,186,1,153282,673,2018-04-21 15:41:37.910881,3083
662,977,1,208693,673,2018-04-21 15:41:37.910899,3036
663,557,0,174522,676,2018-04-21 15:41:37.910916,3021
664,191,0,237489,677,2018-04-21 15:41:37.910934,3082
665,209,1,174132,670,2018-04-21 15:41:37.910953,3058
666,741,1,211887,675,2018-04-21 15:41:37.910971,3047
667,616,0,120728,671,2018-04-21 15:41:37.910988,3021
668,750,1,146278,679,2018-04-21 15:41:37.911005,3021
669,441,0,238199,679,2018-04-21 15:41:37.911022,3025
670,770,1,139498,671,2018-04-21 15:41:37.911041,3057
671,282,1,177039,678,2018-04-21 15:41:37.911058,3006
672,902,0,279423,672,2018-04-21 15:41:37.911098,3082
673,580,1,183355,677,2018-04-21 15:41:37.911151,3014
674,148,1,259800,674,2018-04-21 15:41:37.911190,3061
675,926,1,118240,680,2018-04-21 15:41:37.911225,3065
676,879,1,140619,675,2018-04-21 15:41:37.911261,3032
677,491,0,205593,676,2018-04-21 15:41:37.911298,3047
678,325,0,120238,672,2018-04-21 15:41:37.911335,3081
679,915,0,236933,675,2018-04-21 15:41:37.911373,3047
680,962,1,147830,674,2018-04-21 15:41:37.911433,3031
681,235,0,254388,674,2018-04-21 15:41:37.911472,3046
682,831,0,159568,672,2018-04-21 15:41:37.911506,3011
683,620,1,221758,676,2018-04-21 15:41:37.911543,3043
684,818,0,163693,679,2018-04-21 15:41:37.911582,3038
685,581,0,102450,678,2018-04-21 15:41:37.911641,3032
686,255,1,241337,672,2018-04-21 15:41:37.911680,3084
687,841,1,255728,675,2018-04-21 15:41:37.911702,3074
688,976,0,106766,671,2018-04-21 15:41:37.911719,3063
689,365,1,208550,673,2018-04-21 15:41:37.911737,3048
690,469,0,102359,670,2018-04-21 15:41:37.911754,3090
691,637,1,117887,672,2018-04-21 15:41:37.911771,3069
692,809,0,221049,675,2018-04-21 15:41:37.911790,3035
693,476,0,285274,670,2018-04-21 15:41:37.911809,3065
694,630,1,252135,674,2018-04-21 15:41:37.911826,3019
695,941,0,160943,679,2018-04-21 15:41:37.911843,3062
696,555,1,189958,679,2018-04-21 15:41:37.911861,3024
697,116,1,218781,676,2018-04-21 15:41:37.911893,3010
698,320,1,123949,680,2018-04-21 15:41:37.911918,3075
699,830,0,258812,672,2018-04-21 15:41:37.911938,3087
700,999,0,228108,675,2018-04-21 15:41:37.911957,3048
701,301,1,293222,670,2018-04-21 15:41:37.911974,3049
702,889,0,242140,674,2018-04-21 15:41:37.911992,3090
703,793,1,104774,671,2018-04-21 15:41:37.912010,3071
704,272,0,216118,675,2018-04-21 15:41:37.912027,3046
705,558,1,199678,673,2018-04-21 15:41:37.912049,3011
706,229,1,159997,676,2018-04-21 15:41:37.912068,3078
707,202,0,213128,679,2018-04-21 15:41:37.912086,3069
708,775,0,254594,672,2018-04-21 15:41:37.912103,3006
709,381,1,280454,674,2018-04-21 15:41:37.912120,3092
710,428,1,280571,679,2018-04-21 15:41:37.912138,3047
711,329,1,245729,679,2018-04-21 15:41:37.912160,3096
712,536,1,246832,672,2018-04-21 15:41:37.912179,3089
713,293,1,136564,677,2018-04-21 15:41:37.912198,3032
714,731,0,269025,676,2018-04-21 15:41:37.912215,3068
715,454,0,245728,677,2018-04-21 15:41:37.912233,3065
716,580,1,219665,679,2018-04-21 15:41:37.912250,3083
717,322,0,295512,676,2018-04-21 15:41:37.912268,3033
718,369,0,254616,675,2018-04-21 15:41:37.912285,3039
719,394,1,111986,673,2018-04-21 15:41:37.912302,3077
720,545,1,135210,674,2018-04-21 15:41:37.912320,3067
721,452,0,286990,675,2018-04-21 15:41:37.912337,3036
722,904,0,211530,679,2018-04-21 15:41:37.912354,3037
723,270,1,294591,675,2018-04-21 15:41:37.912373,3008
724,866,1,281908,678,2018-04-21 15:41:37.912397,3010
725,696,0,105829,678,2018-04-21 15:41:37.912431,3062
726,155,0,127897,676,2018-04-21 15:41:37.912466,3073
727,437,1,251007,674,2018-04-21 15:41:37.912486,3033
728,761,0,279683,674,2018-04-21 15:41:37.912503,3064
729,273,1,188136,679,2018-04-21 15:41:37.912521,3009
730,450,0,158761,675,2018-04-21 15:41:37.912560,3015
731,772,1,256474,675,2018-04-21 15:41:37.912595,3046
732,428,0,196959,670,2018-04-21 15:41:37.912628,3028
733,718,0,210919,672,2018-04-21 15:41:37.912662,3012
734,970,0,293197,673,2018-04-21 15:41:37.912698,3058
735,633,1,201494,680,2018-04-21 15:41:37.912735,3051
736,346,1,105217,672,2018-04-21 15:41:37.912770,3054
737,202,0,280799,675,2018-04-21 15:41:37.912816,3026
738,840,0,125839,677,2018-04-21 15:41:37.912864,3064
739,668,0,187153,674,2018-04-21 15:41:37.912904,3089
740,585,0,202652,677,2018-04-21 15:41:37.912941,3009
741,949,0,152177,670,2018-04-21 15:41:37.912977,3068
742,615,0,150315,671,2018-04-21 15:41:37.913011,3047
743,943,1,139198,675,2018-04-21 15:41:37.913043,3050
744,315,1,273857,676,2018-04-21 15:41:37.913063,3043
745,470,0,274880,672,2018-04-21 15:41:37.913082,3049
746,193,1,246178,679,2018-04-21 15:41:37.913099,3054
747,959,1,299951,679,2018-04-21 15:41:37.913119,3048
748,110,0,248383,672,2018-04-21 15:41:37.913154,3031
749,482,0,193730,675,2018-04-21 15:41:37.913181,3053
750,341,1,267155,677,2018-04-21 15:41:37.913210,3017
751,643,0,159987,674,2018-04-21 15:41:37.913248,3023
752,516,1,103815,679,2018-04-21 15:41:37.913273,3067
753,812,1,271111,670,2018-04-21 15:41:37.913298,3076
754,743,1,153172,676,2018-04-21 15:41:37.913326,3052
755,911,0,218023,670,2018-04-21 15:41:37.913361,3067
756,852,1,244340,672,2018-04-21 15:41:37.913392,3094
757,233,1,254989,674,2018-04-21 15:41:37.913427,3094
758,369,1,285282,675,2018-04-21 15:41:37.913461,3085
759,554,0,167842,672,2018-04-21 15:41:37.913496,3069
760,888,1,215594,672,2018-04-21 15:41:37.913532,3044
761,182,0,104776,674,2018-04-21 15:41:37.913569,3086
762,768,0,147724,671,2018-04-21 15:41:37.913605,3028
763,874,1,280215,676,2018-04-21 15:41:37.913654,3026
764,880,1,235262,680,2018-04-21 15:41:37.913696,3010
765,351,0,193473,676,2018-04-21 15:41:37.913731,3066
766,609,1,136182,672,2018-04-21 15:41:37.913767,3093
767,901,0,166772,677,2018-04-21 15:41:37.913801,3068
768,178,1,180880,678,2018-04-21 15:41:37.913943,3052
769,703,0,209346,677,2018-04-21 15:41:37.914003,3084
770,646,0,179547,673,2018-04-21 15:41:37.914045,3083
771,541,1,224169,680,2018-04-21 15:41:37.914092,3037
772,924,0,164430,674,2018-04-21 15:41:37.914135,3049
773,195,0,192387,680,2018-04-21 15:41:37.914195,3100
774,319,0,299918,679,2018-04-21 15:41:37.914225,3098
775,397,0,151067,679,2018-04-21 15:41:37.914245,3031
776,791,1,193701,675,2018-04-21 15:41:37.914270,3079
777,722,1,121684,676,2018-04-21 15:41:37.914290,3073
778,836,1,214983,672,2018-04-21 15:41:37.914310,3025
779,937,0,218766,678,2018-04-21 15:41:37.914335,3038
780,363,1,117144,679,2018-04-21 15:41:37.914406,3085
781,658,1,183659,678,2018-04-21 15:41:37.914445,3038
782,313,1,201813,679,2018-04-21 15:41:37.914471,3024
783,912,0,233175,672,2018-04-21 15:41:37.914499,3046
784,904,0,294346,670,2018-04-21 15:41:37.914534,3099
785,664,1,128458,675,2018-04-21 15:41:37.914600,3059
786,289,1,293948,670,2018-04-21 15:41:37.914623,3100
787,136,0,252581,671,2018-04-21 15:41:37.914642,3085
788,765,0,261559,678,2018-04-21 15:41:37.914661,3089
789,173,1,296447,680,2018-04-21 15:41:37.914694,3013
790,378,0,284267,673,2018-04-21 15:41:37.914715,3086
791,121,1,227559,670,2018-04-21 15:41:37.914738,3089
792,576,1,283523,673,2018-04-21 15:41:37.914757,3052
793,238,1,117940,678,2018-04-21 15:41:37.914774,3074
794,613,1,272292,675,2018-04-21 15:41:37.914792,3046
795,274,0,241589,679,2018-04-21 15:41:37.914818,3010
796,538,1,266937,677,2018-04-21 15:41:37.914837,3079
797,690,0,263010,676,2018-04-21 15:41:37.914862,3059
798,490,0,174424,675,2018-04-21 15:41:37.914881,3018
799,829,1,132393,675,2018-04-21 15:41:37.914904,3083
800,267,1,287053,671,2018-04-21 15:41:37.914942,3005
801,613,1,268531,676,2018-04-21 15:41:37.915018,3086
802,150,1,221681,678,2018-04-21 15:41:37.915097,3018
803,667,0,193054,678,2018-04-21 15:41:37.915119,3018
804,913,0,107906,671,2018-04-21 15:41:37.915143,3048
805,158,0,223131,680,2018-04-21 15:41:37.915164,3029
806,460,1,177292,670,2018-04-21 15:41:37.915182,3090
807,593,0,206953,679,2018-04-21 15:41:37.915199,3032
808,880,1,155134,676,2018-04-21 15:41:37.915218,3062
809,251,1,202837,671,2018-04-21 15:41:37.915241,3042
810,196,0,136272,673,2018-04-21 15:41:37.915260,3057
811,719,0,257415,673,2018-04-21 15:41:37.915278,3019
812,533,1,151641,680,2018-04-21 15:41:37.915296,3007
813,128,1,116150,675,2018-04-21 15:41:37.915313,3076
814,720,1,220095,674,2018-04-21 15:41:37.915334,3076
815,983,1,131989,671,2018-04-21 15:41:37.915436,3088
816,844,1,210347,672,2018-04-21 15:41:37.915501,3046
817,697,0,272958,676,2018-04-21 15:41:37.915537,3072
818,470,1,294606,670,2018-04-21 15:41:37.915574,3018
819,689,1,268634,673,2018-04-21 15:41:37.915608,3057
820,219,1,107337,670,2018-04-21 15:41:37.915642,3044
821,524,0,163658,671,2018-04-21 15:41:37.915674,3098
822,595,0,294359,679,2018-04-21 15:41:37.915751,3014
823,474,0,231165,671,2018-04-21 15:41:37.915867,3065
824,649,0,235210,675,2018-04-21 15:41:37.916008,3053
825,301,0,233060,679,2018-04-21 15:41:37.916076,3034
826,881,1,288641,672,2018-04-21 15:41:37.916127,3003
827,261,0,229898,678,2018-04-21 15:41:37.916172,3024
828,495,0,234351,679,2018-04-21 15:41:37.916331,3010
829,309,1,100408,673,2018-04-21 15:41:37.916388,3005
830,815,1,205811,671,2018-04-21 15:41:37.916435,3083
831,248,1,289955,674,2018-04-21 15:41:37.916476,3017
832,561,0,123330,672,2018-04-21 15:41:37.916524,3079
833,557,0,297851,670,2018-04-21 15:41:37.916544,3069
834,553,0,156616,675,2018-04-21 15:41:37.916562,3048
835,910,0,160884,673,2018-04-21 15:41:37.916580,3062
836,250,1,156217,679,2018-04-21 15:41:37.916597,3002
837,188,1,128043,673,2018-04-21 15:41:37.916678,3036
838,995,1,221708,674,2018-04-21 15:41:37.916703,3082
839,635,0,295204,675,2018-04-21 15:41:37.916722,3076
840,421,0,138773,671,2018-04-21 15:41:37.916752,3046
841,753,1,173474,670,2018-04-21 15:41:37.916812,3019
842,531,0,216773,670,2018-04-21 15:41:37.916844,3033
843,863,1,182712,675,2018-04-21 15:41:37.916861,3034
844,431,0,251721,676,2018-04-21 15:41:37.916877,3088
845,965,0,294704,671,2018-04-21 15:41:37.916893,3024
846,118,0,234405,671,2018-04-21 15:41:37.916910,3093
847,467,0,208848,678,2018-04-21 15:41:37.916927,3033
848,146,1,205192,677,2018-04-21 15:41:37.916943,3080
849,198,0,104767,676,2018-04-21 15:41:37.916959,3038
